mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_jobs,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,param_bootstrap,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
3.0100951194763184,0.1443653106689453,0.9190499782562256,0.10224485397338867,27,-1,331,5,1,sqrt,10,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 331, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6236888111888111,0.6150173611111109,0.619353086149961,0.004335725038850102,4300
0.6912745237350464,0.01685965061187744,0.6235895156860352,0.014028549194335938,27,-1,54,5,2,sqrt,110,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 54, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 110, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6223712485431235,0.6069064670138888,0.6146388577785062,0.007732390764617347,4645
3.9217660427093506,0.005862236022949219,0.931857705116272,0.026538729667663574,27,-1,371,10,2,auto,30,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 371, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.646224868881119,0.6304253472222222,0.6383251080516705,0.007899760829448377,380
3.2956981658935547,0.01309514045715332,0.8222297430038452,0.015015959739685059,27,-1,336,2,1,auto,60,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 336, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6347729093822844,0.63623046875,0.6355016890661422,0.0007287796838578164,876
1.090035080909729,0.026908516883850098,0.5178203582763672,0.02421116828918457,27,-1,74,2,1,sqrt,100,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 74, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6245501893939394,0.5868598090277778,0.6057049992108585,0.018845190183080784,4849
2.393283724784851,0.08763182163238525,0.7827684879302979,0.0735316276550293,27,-1,212,5,1,sqrt,80,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 212, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6375655594405595,0.62646484375,0.6320152015952798,0.005550357845279741,1911
1.500670075416565,0.015447020530700684,0.7338577508926392,0.048329949378967285,27,-1,128,10,1,auto,80,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 128, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 80, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6444602272727272,0.6155598958333333,0.6300100615530302,0.014450165719696983,2569
2.448394298553467,0.03800630569458008,0.7741059064865112,0.08309590816497803,27,-1,227,2,4,auto,80,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 227, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 80, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6411349067599068,0.6304253472222222,0.6357801269910646,0.005354779768842299,811
0.7951593399047852,0.058917999267578125,0.5248816013336182,0.03872942924499512,27,-1,54,5,1,auto,60,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 54, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6504580055361304,0.6174316406250001,0.6339448230805653,0.016513182455565156,1413
0.36666882038116455,0.01579415798187256,0.2904937267303467,0.01468801498413086,27,-1,14,2,4,sqrt,40,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 14, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 40, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6159810241841492,0.6028103298611112,0.6093956770226302,0.0065853471615190395,4820
