mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_class_weight,param_l1_ratio,param_loss,param_max_iter,param_n_iter_no_change,param_penalty,param_random_state,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.5738013982772827,0.027950644493103027,0.07845914363861084,0.0012193918228149414,0.00075,balanced,0.15,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.15, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6130354020979021,0.5808919270833333,0.5969636645906177,0.01607173750728441,414
0.1590491533279419,0.0156785249710083,0.07926797866821289,0.003598451614379883,0.00075,balanced,0.2,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.2, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6119354603729604,0.5796440972222222,0.5957897787975913,0.01614568157536911,476
0.2345677614212036,0.0025519132614135742,0.08111763000488281,0.0011892318725585938,0.00075,balanced,0.2,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.2, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6121084644522142,0.5795355902777777,0.5958220273649959,0.016286437087218275,470
0.4108480215072632,0.008532404899597168,0.0856935977935791,0.00039505958557128906,0.00075,balanced,0.2,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.2, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6141499125874126,0.5808919270833334,0.597520919835373,0.016628992752039606,390
0.5795938968658447,0.04709482192993164,0.13848960399627686,0.03799140453338623,0.00075,balanced,0.2,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.2, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.613798441142191,0.579806857638889,0.59680264939054,0.016995791751651,422
0.19745206832885742,0.048216819763183594,0.10474121570587158,0.03421890735626221,0.00075,balanced,0.25,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.25, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6094478438228439,0.578125,0.593786421911422,0.015661421911421947,576
0.26186978816986084,0.020432114601135254,0.09774553775787354,0.02216184139251709,0.00075,balanced,0.25,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.25, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.611698717948718,0.57861328125,0.5951559995993589,0.016542718349358998,509
0.40973329544067383,0.010760068893432617,0.09790468215942383,0.019281625747680664,0.00075,balanced,0.25,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.25, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6126966783216781,0.58056640625,0.596631542285839,0.016065136035839034,431
0.5683976411819458,0.008781790733337402,0.08701622486114502,0.0005933046340942383,0.00075,balanced,0.25,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.25, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6134597173659673,0.5804036458333334,0.5969316815996504,0.01652803576631695,417
0.19457924365997314,0.022008538246154785,0.1071019172668457,0.01799798011779785,0.00075,balanced,0.3,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.3, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6090672348484849,0.5817599826388887,0.5954136087436868,0.013653626104798089,495
0.24430906772613525,0.00028502941131591797,0.10656893253326416,0.029920458793640137,0.00075,balanced,0.3,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.3, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6111341783216784,0.5787760416666667,0.5949551099941726,0.01617906832750582,517
0.4620617628097534,0.027361035346984863,0.10177934169769287,0.015933632850646973,0.00075,balanced,0.3,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.3, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6119117861305362,0.580295138888889,0.5961034625097126,0.015808323620823628,455
0.6014329195022583,0.04589354991912842,0.07901442050933838,0.004221558570861816,0.00075,balanced,0.3,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.3, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6125728438228438,0.5802951388888888,0.5964339913558663,0.016138852466977494,445
0.14966654777526855,6.151199340820312e-05,0.08668363094329834,0.007327914237976074,0.00075,balanced,0.35,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.35, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6081439393939394,0.5824652777777778,0.5953046085858587,0.012839330808080807,503
0.2809104919433594,0.043678998947143555,0.07975137233734131,0.0019758939743041992,0.00075,balanced,0.35,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.35, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.610919289044289,0.5798611111111112,0.5953902000777,0.015529088966588944,497
0.3965097665786743,0.007794737815856934,0.08751022815704346,0.008821845054626465,0.00075,balanced,0.35,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.35, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6124963578088577,0.5796440972222221,0.5960702275155398,0.016426130293317798,458
0.5738126039505005,0.06099116802215576,0.0800771713256836,0.0001385211944580078,0.00075,balanced,0.35,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.35, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6121521707459207,0.5796983506944444,0.5959252607201826,0.016226910025738117,466
0.15055406093597412,0.0038715600967407227,0.11864280700683594,0.02739715576171875,0.00075,balanced,0.4,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.4, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6109302156177155,0.5816514756944444,0.59629084565608,0.014639369961635562,449
0.3261300325393677,0.035338521003723145,0.09201991558074951,0.007383227348327637,0.00075,balanced,0.4,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.4, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6119591346153845,0.5802408854166666,0.5961000100160256,0.015859124599358954,456
0.4175832271575928,0.030111074447631836,0.12214040756225586,0.040241241455078125,0.00075,balanced,0.4,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.4, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.612538243006993,0.5810546875,0.5967964652534965,0.0157417777534965,424
0.5745116472244263,0.011922001838684082,0.08980178833007812,0.01101231575012207,0.00075,balanced,0.4,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.4, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6128678613053613,0.5809461805555556,0.5969070209304584,0.015960840374902863,419
0.16239404678344727,0.001413106918334961,0.12619245052337646,0.04159343242645264,0.00075,balanced,0.45,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.45, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6100014568764569,0.5821397569444445,0.5960706069104507,0.013930849966006187,457
0.2663232088088989,0.02560746669769287,0.11116743087768555,0.02320408821105957,0.00075,balanced,0.45,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.45, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6131191724941726,0.5801866319444445,0.5966529022193086,0.016466270274864026,429
0.40339040756225586,0.010375261306762695,0.08561837673187256,0.0040045976638793945,0.00075,balanced,0.45,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.45, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6126074446386947,0.5807834201388888,0.5966954323887917,0.015912012249902907,427
0.731410026550293,0.0008172988891601562,0.09875452518463135,0.00022614002227783203,0.00075,balanced,0.45,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.45, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6129261363636364,0.5801866319444443,0.5965563841540403,0.016369752209596022,436
0.15549564361572266,0.01274728775024414,0.08435213565826416,0.005144476890563965,0.00075,balanced,0.5,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.609356789044289,0.5802951388888888,0.5948259639665889,0.014530825077700094,527
0.22991681098937988,0.0006680488586425781,0.10029470920562744,0.01496899127960205,0.00075,balanced,0.5,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6109702797202797,0.5796440972222221,0.5953071884712509,0.015663091249028815,502
0.41260504722595215,0.04503464698791504,0.10068917274475098,0.004924297332763672,0.00075,balanced,0.5,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6111578525641024,0.5800781250000001,0.5956179887820512,0.015539863782051133,484
0.5617270469665527,0.005972623825073242,0.08709347248077393,0.00020825862884521484,0.00075,balanced,0.5,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6124836101398601,0.5812717013888888,0.5968776557643745,0.01560595437548562,421
0.1455543041229248,0.0011751651763916016,0.0948108434677124,0.004857182502746582,0.00075,balanced,0.55,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.55, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.608786786130536,0.580837673611111,0.5948122298708236,0.0139745562597125,528
0.2297896146774292,0.008765101432800293,0.09122610092163086,0.0005371570587158203,0.00075,balanced,0.55,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.55, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6090417395104895,0.580078125,0.5945599322552447,0.014481807255244727,542
0.4646211862564087,0.0323411226272583,0.09921371936798096,0.0030449628829956055,0.00075,balanced,0.55,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.55, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.609626311188811,0.579318576388889,0.59447244378885,0.015153867399961052,545
0.6208165884017944,0.002894282341003418,0.10061812400817871,0.0018284320831298828,0.00075,balanced,0.55,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.55, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6109393210955711,0.5801866319444445,0.5955629765200079,0.015376344575563305,488
0.165557861328125,0.010686635971069336,0.10135996341705322,0.002251267433166504,0.00075,balanced,0.6,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.6, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6085828234265733,0.5782877604166666,0.5934352919216199,0.015147531504953349,587
0.2385636568069458,0.008597731590270996,0.08512258529663086,3.0279159545898438e-05,0.00075,balanced,0.6,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.6, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6106351981351981,0.5775282118055555,0.5940817049703768,0.016553493164821298,565
0.3992115259170532,0.023929238319396973,0.07706201076507568,0.0016211271286010742,0.00075,balanced,0.6,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.6, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6100706585081584,0.5779622395833333,0.5940164490457458,0.016054209462412594,568
0.5345121622085571,0.009238600730895996,0.08117222785949707,0.0012989044189453125,0.00075,balanced,0.6,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.6, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6116531905594405,0.5801866319444443,0.5959199112519424,0.01573327930749807,467
0.14125430583953857,0.00015103816986083984,0.08096849918365479,0.0004807710647583008,0.00075,balanced,0.65,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.65, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6107280740093239,0.5820855034722222,0.5964067887407731,0.014321285268550865,447
0.221657395362854,0.002360224723815918,0.0990835428237915,2.300739288330078e-05,0.00075,balanced,0.65,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.65, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6124672202797203,0.5813802083333333,0.5969237143065268,0.015543505973193539,418
0.3979651927947998,0.023660659790039062,0.08319604396820068,0.00441896915435791,0.00075,balanced,0.65,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.65, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6111086829836829,0.5819227430555556,0.5965157130196193,0.014592969964063673,440
0.526076078414917,0.009829998016357422,0.08366620540618896,0.005693316459655762,0.00075,balanced,0.65,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.65, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6112689393939394,0.5818684895833334,0.5965687144886365,0.014700224905303039,435
0.14175164699554443,0.0012973546981811523,0.0952150821685791,0.00046253204345703125,0.00075,balanced,0.7,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.7, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6061006701631703,0.5808919270833333,0.5934962986232517,0.012604371539918502,586
0.22697389125823975,0.0055054426193237305,0.08127939701080322,0.0039147138595581055,0.00075,balanced,0.7,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.7, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6056435751748253,0.5801866319444445,0.592915103559635,0.012728471615190362,606
0.3776174783706665,0.004440426826477051,0.10647773742675781,0.01301121711730957,0.00075,balanced,0.7,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.7, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6070603875291376,0.579806857638889,0.5934336225840133,0.013626764945124326,588
0.5368090867996216,0.00885164737701416,0.13195598125457764,0.022988200187683105,0.00075,balanced,0.7,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.7, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6085391171328672,0.5803493923611112,0.5944442547469893,0.014094862385878038,549
0.13417136669158936,0.002042412757873535,0.09346437454223633,0.013519763946533203,0.00075,balanced,0.75,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.75, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6078908071095572,0.5783420138888888,0.593116410499223,0.014774396610334195,599
0.23243272304534912,0.0020769834518432617,0.0893181562423706,0.000847935676574707,0.00075,balanced,0.75,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.75, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6094642336829836,0.5782335069444445,0.5938488703137141,0.015615363369269553,575
0.4790971279144287,0.01755046844482422,0.07931149005889893,0.0003134012222290039,0.00075,balanced,0.75,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.75, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6088559877622378,0.5786675347222221,0.5937617612422299,0.015094226520007858,577
0.5914087295532227,0.032984256744384766,0.08572828769683838,0.00400388240814209,0.00075,balanced,0.75,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.75, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.60924206002331,0.5794270833333333,0.5943345716783217,0.014907488344988395,553
0.1554774045944214,0.0034955739974975586,0.08047950267791748,0.000718235969543457,0.00075,balanced,0.8,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.8, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6135088869463868,0.5696614583333334,0.5915851726398601,0.02192371430652673,647
0.2517660856246948,0.004035353660583496,0.0967949628829956,0.002913832664489746,0.00075,balanced,0.8,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.8, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6108009178321677,0.5718858506944444,0.591343384263306,0.01945753356886165,659
0.3805810213088989,0.00030291080474853516,0.08860862255096436,0.006459355354309082,0.00075,balanced,0.8,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.8, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6096317744755244,0.5740559895833333,0.5918438820294288,0.017787892446095577,638
0.5954376459121704,0.04230964183807373,0.08441543579101562,0.0021677017211914062,0.00075,balanced,0.8,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.8, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6108883304195805,0.5751410590277777,0.5930146947236791,0.01787363569590139,602
0.1677567958831787,0.019385099411010742,0.13631165027618408,0.022878527641296387,0.00075,balanced,0.85,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.85, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6180670891608391,0.5745442708333333,0.5963056799970862,0.02176140916375291,448
0.26994967460632324,0.03512096405029297,0.10597872734069824,0.015113592147827148,0.00075,balanced,0.85,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.85, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.614481351981352,0.5758463541666667,0.5951638530740093,0.019317498907342634,508
0.3948326110839844,0.002610921859741211,0.08305394649505615,0.005020260810852051,0.00075,balanced,0.85,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.85, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6153063082750583,0.5753580729166667,0.5953321905958625,0.01997411767919577,501
0.7312558889389038,0.11085879802703857,0.10223603248596191,0.0139312744140625,0.00075,balanced,0.85,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.85, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6154283216783216,0.5761176215277777,0.5957729716030497,0.01965535007527197,478
0.18153166770935059,0.007465839385986328,0.10501396656036377,0.012048125267028809,0.00075,balanced,0.89,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.89, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6192599067599066,0.5749782986111108,0.5971191026855087,0.02214080407439789,402
0.27836596965789795,0.03494584560394287,0.10787665843963623,0.01568281650543213,0.00075,balanced,0.89,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.89, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6173532196969697,0.5751410590277778,0.5962471393623737,0.021106080334595934,452
0.4749448299407959,0.007745027542114258,0.0910956859588623,0.005429267883300781,0.00075,balanced,0.89,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.89, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6158581002331003,0.5757378472222221,0.5957979737276612,0.02006012650543909,475
0.6861242055892944,0.06327307224273682,0.0860210657119751,0.003300786018371582,0.00075,balanced,0.89,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.89, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6156486742424243,0.5754123263888887,0.5955305003156566,0.02011817392676779,489
0.15715479850769043,0.01034235954284668,0.10328805446624756,0.007473111152648926,0.00075,balanced,0.95,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.95, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6200247668997668,0.5713433159722221,0.5956840414359945,0.02434072546377236,480
0.30148017406463623,0.03843867778778076,0.10957109928131104,0.006528258323669434,0.00075,balanced,0.95,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.95, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.617874053030303,0.5707465277777778,0.5943102904040404,0.023563762626262585,555
0.4551975727081299,0.04819440841674805,0.09599268436431885,0.00799262523651123,0.00075,balanced,0.95,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.95, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6155940413752913,0.5731879340277778,0.5943909877015345,0.021203053673756744,552
0.8198503255844116,0.04807889461517334,0.0947883129119873,0.015007734298706055,0.00075,balanced,0.95,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.95, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6154265005827505,0.5732421875,0.5943343440413753,0.02109215654137525,554
0.19210445880889893,0.012940764427185059,0.08613049983978271,0.0016962289810180664,0.00075,balanced,0.99,log,2500,20,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.99, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.6240184294871793,0.5783420138888888,0.6011802216880341,0.02283820779914525,330
0.27586615085601807,0.00015866756439208984,0.14632952213287354,0.06548511981964111,0.00075,balanced,0.99,log,2500,50,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.99, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.6229567307692307,0.5772569444444444,0.6001068376068376,0.022849893162393164,342
0.4496150016784668,0.003159761428833008,0.09641587734222412,0.010870575904846191,0.00075,balanced,0.99,log,2500,100,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.99, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.6245720425407925,0.5800238715277778,0.6022979570342851,0.022274085506507335,322
0.6590360403060913,0.01248776912689209,0.09797632694244385,0.0009230375289916992,0.00075,balanced,0.99,log,2500,150,elasticnet,27,"{'alpha': 0.00075, 'class_weight': 'balanced', 'l1_ratio': 0.99, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.6218167249417249,0.5801323784722223,0.6009745517069736,0.020842173234751293,332
